Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Target
1.53811951	2.761600364	-0.22976598	-0.742235957	1.512824546	-1.481058571	3.050440312	-0.090982802	1.904869458	-0.768061027	0
3.500948644	-0.01536303	-2.009781225	2.610778634	3.752253441	-0.812535311	-1.508917296	1.47466693	-2.816812178	7.147911513	0
6.460275128	2.059810725	1.024749896	3.183231764	-3.383392418	-0.820341592	4.860080446	2.416940744	1.609555015	-7.223658013	0
4.12734735	0.656081448	1.309083351	1.991260811	-3.085469321	-3.094912693	-1.188960361	-1.256634573	-2.365138739	-2.21665004	0
2.195353387	1.891456794	0.589798515	1.116479914	0.318852743	-3.196551287	-0.192287031	-1.975780269	-0.01694848	-0.816744538	0
5.40922732	-0.465335709	-2.470400903	2.893541102	0.928375789	-2.886832296	-1.201261439	0.500822642	-4.070359461	3.511275788	0
2.183806409	3.217537709	2.991779361	2.770180884	1.591697367	-3.6544582	-2.03748542	-3.045994526	0.571659986	0.737482402	1
5.211790309	4.08505498	2.798010893	2.140686508	-0.961697476	-2.274682244	1.216309989	0.243163238	0.783800895	-1.093266081	0
6.348246918	2.65532882	0.724356298	1.983550119	-1.177501281	-2.652469412	3.084978647	2.320024001	0.734723669	-2.566531437	0
1.125569492	0.686194889	1.521078314	-1.173160413	-0.74372749	-3.77984378	2.005503604	-0.058650402	1.113227347	-4.194247818	1
-3.684099986	0.217187227	0.769295211	-2.138439934	1.457884989	1.370656624	-2.569066617	0.37687517	1.331895599	4.223236913	0
-1.140116009	-0.30646716	1.193449872	1.7006106	-0.72443526	-0.649994481	-0.575139513	-2.340412137	1.294674211	-4.084565218	0
0.447067635	0.685000114	2.892624139	2.810861633	-2.776578036	0.579058203	0.746370628	-1.946187095	1.614951995	-6.633831966	0
-0.935265185	1.035195778	2.257943817	-0.358124551	1.659232777	-2.684319883	0.578775127	-0.99319591	2.194405413	-1.904759731	1
1.105495316	-1.098060418	0.504256559	0.852346193	-3.387988049	-4.233813177	-3.23108112	-2.463514768	-1.674309085	-3.304505887	1
3.466808788	4.459038009	1.781497712	0.018890738	0.956129591	-2.149210996	1.60863781	0.154897411	1.324054036	1.216823855	0
4.442771775	-0.797467974	1.829598792	5.445097642	-4.065108241	-2.389956271	-0.381060725	-0.823546536	-0.486738943	-7.568600435	0
-1.773610472	-0.393605001	-0.826592028	-1.262123847	-0.993157093	-1.965296767	0.845169772	-3.042696018	0.777666121	-4.653261962	1
-1.492797418	-0.77791718	2.253628035	-1.156083036	3.130527717	-1.226403894	-3.607028505	3.677294059	0.619957915	6.735477705	0
-0.041612982	-1.186291449	0.636811246	-1.011759647	-3.080373919	-3.176690961	2.568011121	-0.623174959	1.514917598	-8.829295377	0
4.837233252	1.71904012	0.538624526	-0.36973636	-2.041855639	-3.26478468	0.089679297	-0.517184346	-3.552343908	0.929204323	0
1.373720822	2.254977659	-0.019025627	-1.276338983	-1.223073994	-0.839295724	0.211394006	0.002445821	0.487235974	0.537284199	1
0.614736377	1.386782979	-1.177672143	-0.91571257	-2.448023511	0.559511965	0.748558727	-0.624460461	0.658310955	-1.72022728	1
0.605296689	3.057087763	-1.210213356	-0.961304186	-1.358136294	-2.036258171	0.154391077	-3.350439838	1.304669318	-1.856546624	1
-0.971779237	0.980542352	-1.643874208	-1.291004973	-0.061340584	-1.507938176	-2.016910188	-1.198844533	1.064197539	1.425178646	1
-3.216516113	-1.740834696	3.161523141	-1.264794	2.745236937	0.326856823	-0.913104127	3.826270546	2.27618897	2.178831556	0
-0.899065809	-0.126923348	0.820415404	1.060920412	-0.972683118	-1.363002258	0.752174793	-1.512818365	2.539538668	-5.792409625	0
-1.652603244	-1.420077683	0.143654623	-1.761183617	-3.315276902	-0.509159375	1.911274901	-1.098600658	0.736564814	-6.909537498	1
-2.572045532	0.211148031	0.195871269	-1.574472511	1.446760471	-1.272325221	0.756970766	-2.744114289	0.814203827	-1.527167487	1
-1.5745119	-0.485294392	1.968905367	1.082347035	2.243514187	0.136854216	-3.138654142	1.926402625	1.677394578	3.553162921	0
0.32421851	-1.7893695	-1.151106085	0.183688533	5.29011381	-0.787337386	-1.326737853	2.361507289	-2.547728565	7.81244606	0
4.254681388	3.137461103	-0.91121806	2.231476148	-2.215780959	0.989871796	0.350122662	-2.044455591	-1.716364942	0.365839148	1
3.911030091	3.34956775	3.024307332	2.338943679	-1.680803668	-1.858747594	1.615262369	-1.472214621	0.782690499	-3.838904544	0
-2.78574818	0.07427126	-3.215449417	-2.005171151	1.478504707	-1.327414934	-1.748338098	-0.757467912	2.343758203	1.709805028	1
-1.503487882	1.510648582	-0.702523523	-0.554532982	2.334646776	0.98418898	0.492851905	-3.841092941	-1.017027901	2.158047693	1
-3.882277199	-1.130299035	-1.525337894	-1.422772473	0.255201265	0.760162694	1.949277353	-1.206786942	3.06897021	-4.640186713	0
2.956922069	3.216515339	-1.197696334	0.543285822	-0.874027517	0.830180016	-4.779160542	1.532428361	-0.778838158	8.588608852	1
-2.469205663	0.7954205	-0.937820473	-1.350586088	2.260589208	0.725147513	0.299313116	-1.048346758	1.565081771	1.581041121	1
1.9645165	0.818880108	0.545889229	2.153496629	0.322333949	-1.784265691	-2.800393735	0.72819509	0.411896936	2.160002156	0
2.321103336	3.149113696	-0.949488621	0.419382922	-1.221879751	1.457430737	-0.39158956	-0.318436391	0.004815709	2.550243796	1
-3.176105264	-1.474516537	2.369074353	-2.129315892	1.060659342	-0.6304266	-1.805446759	2.182635569	1.418112968	1.537812168	0
-1.517736112	-0.52628498	1.546099061	-1.131145147	-0.062788882	0.110381425	2.223710538	-0.004394415	1.075113751	-3.375104358	1
4.727065972	2.804010561	3.080970121	3.136029202	-1.874886654	-2.757413994	-0.705286918	-1.188459849	-0.500518854	-1.796951457	0
6.626955082	1.207158061	-0.324312053	1.421959908	-1.833467012	-3.776466427	1.813237756	2.303476664	-1.320038491	-1.620876748	0
-1.632014954	1.518792744	-1.80085703	-2.282584645	-0.025063066	-2.2425387	-1.558687925	-2.250856836	1.568965852	0.587764292	1
6.466925629	1.540775871	2.559511502	3.443404969	-3.349358307	-2.674064356	0.061551727	1.826221189	-0.737753212	-2.857368822	0
-1.192462535	0.390822972	1.31892718	0.183702531	2.093792688	-1.068054299	-3.782113952	1.235376121	1.399036073	4.642989612	0
6.493756515	2.490495217	2.391451328	3.870879395	-4.361972354	-3.500272551	0.337317604	-2.652331186	-1.98676973	-5.427000436	0
1.761159522	-0.594665303	-0.113962046	0.974317587	0.680052725	-2.482467532	-2.138691273	0.925710501	-1.277133023	2.391464009	0
5.622560253	1.206678174	0.165304059	1.974279261	-2.228763072	-3.194207451	1.489098255	1.774213669	-0.099971541	-3.090788133	0
0.632442196	0.992585527	1.517109195	1.208835599	1.74256784	-0.873575398	0.94965473	-3.147248921	-1.615824618	-0.2602571	1
0.390488213	0.150068674	-1.869873742	-0.450959123	-2.663745818	-1.982847759	-0.035147261	-2.960690975	-0.428898783	-3.888724772	1
0.028887557	1.234950348	1.963620747	-0.472729625	0.916693457	-1.782394993	-0.462472142	-1.361917748	-0.263375398	0.764902826	1
1.183173731	0.3952401	1.290796601	-1.049242816	-6.510777149	-1.80394782	2.041535208	-1.765136983	0.580437939	-9.588116752	1
3.543338222	3.289592492	2.776204242	3.082676648	-2.316614503	-2.03086969	0.586189276	-2.478697269	1.208566519	-4.769372257	0
1.079853197	-2.155508967	-0.003704339	0.982250295	2.528949021	-1.25086294	0.362592	2.42059781	-1.361272199	1.750495932	0
-0.445787693	0.408584393	0.51968593	-1.131061217	-0.728418753	-0.851069673	-4.368285828	0.64777863	-0.606912476	4.664469344	1
4.494443878	0.340435007	2.571869856	4.618341375	-3.53579599	-1.948331392	-1.175196941	0.931451006	0.428410206	-4.635352707	0
-2.704154529	-0.152073441	-0.247151922	-2.776546748	0.808540601	0.102139579	1.100184422	-1.322664345	0.220259302	-0.300434135	1
-0.306496943	0.756959362	-1.26871496	-0.906140432	-1.645602327	-1.852467724	-2.171257436	0.444048813	2.370995004	-0.434686104	1
2.746739235	2.614435998	1.737917202	0.709044409	-2.353682311	0.225705275	-3.331647841	1.560169014	-0.195901251	3.909859857	1
-0.658122808	-0.898637448	1.587176836	-1.932717629	-2.588059266	-4.711069995	0.689720637	-0.640239474	1.567954426	-6.885795535	1
1.761781568	-1.635947689	3.363235865	0.571905288	-1.245565289	-5.811017361	1.98283663	-2.371666006	-2.083043686	-7.52073187	1
-2.63835486	0.97518085	-0.494363528	-0.960069545	-0.019690344	-1.043183031	-1.841059362	-2.954893357	1.903638196	-0.712352439	0
-0.306675438	2.046926567	0.596762314	-1.784102185	0.234657458	-0.675651424	1.290222084	-2.092998094	0.038315942	-0.204388263	1
0.570474356	1.173377019	-0.75078373	-1.299548021	-0.722208126	-2.891105868	0.841554441	-3.274318238	-0.843373391	-2.183001229	0
4.351122511	1.50747781	2.949421091	3.590613505	-3.620180395	-2.474118177	-0.515613713	-1.316879503	-0.423854928	-4.904048142	0
-3.340803235	-1.192266477	0.495766535	0.620487551	0.082327901	2.073225217	1.528636043	-0.625109823	3.117923707	-4.893797223	0
0.054291773	1.114792282	-0.570304066	-1.164405149	-0.795988263	0.008441711	-3.332430521	-0.553644748	-1.403640322	4.758587437	0
-2.645613688	-3.01007235	0.746646979	2.918858619	-2.100337181	0.555645465	-0.552356339	-0.891097983	2.913308897	-8.084324711	0
-3.733224947	-0.850562159	-0.109549747	-4.906022507	2.346867854	-2.461198883	2.199070264	-0.897774171	0.684456635	-0.87565858	1
-0.129474816	1.641593996	1.299909147	0.807050902	0.240643247	-0.821671445	1.083860837	-1.922954918	1.928354444	-2.981918102	0
2.17479564	0.752362677	3.916968157	3.344878805	0.026590784	-1.67390027	0.06437515	-2.230008009	-1.183926018	-2.653270432	1
-2.400096153	0.818879612	1.141437954	-2.688255756	1.739420556	-0.618274115	1.873867457	1.098329944	3.225815468	-0.809622888	1
-2.887296695	-0.491944905	3.344846511	-0.818054294	-1.04387899	2.49229976	-1.321308437	2.299904543	2.376449873	-0.156191104	0
0.830085739	4.42597345	-1.148345161	-1.168907856	0.616994154	-1.4484532	-3.13981091	-2.076645222	0.765658411	5.765086777	1
-2.210177888	0.482933009	-0.394907386	-1.742862989	0.238968939	0.424997862	2.081691572	-2.844912303	0.459774147	-2.536500943	0
-1.354921189	0.71645872	-2.017000383	-3.421549691	-2.841905361	-2.493344306	-2.205725326	-1.299055044	0.993014483	-0.630105886	1
1.758396528	-0.89422115	0.117292712	-0.540829225	0.655544732	-5.482969225	-2.025775743	1.287848781	-0.854985432	1.264681942	0
-2.474145434	-0.006111318	1.572110322	-1.158917337	1.134451661	-2.09420386	0.051017117	-2.237528739	1.226368062	-2.156632696	1
-2.467995001	-1.129658789	3.165428261	-0.547737409	1.921464293	-3.546950323	-1.155315422	-4.577807818	-2.10806975	-1.324782703	1
-1.034131689	0.959119078	-1.941418038	0.40089806	2.37773643	0.781175906	-0.468623461	-1.973880678	0.326871736	2.557614747	0
-2.006216011	1.874406731	-0.285172493	-3.393304259	3.203702474	1.988067967	3.09212187	1.906926955	2.433821457	3.075123009	1
0.400455203	1.397905994	2.003133557	-0.12485076	-0.625147999	-2.170752195	-2.354410001	-3.494252352	-2.141099181	1.153240172	0
0.530192718	0.928599919	0.147933723	-1.868005965	-0.747707042	-2.131626733	1.535476188	0.192201161	0.971395139	-2.050309998	1
-2.121169544	1.017257611	-2.507149391	-2.502706799	-1.357584396	-3.742069039	0.937480835	-3.653768223	3.254323462	-5.945217664	1
-0.046332583	-0.146929145	0.672779924	0.179787181	-0.195284659	-0.785788438	-1.679842835	0.611461068	0.289079396	0.885127341	0
-1.300382612	-1.994790354	1.880609913	-2.751997727	-0.087268584	-3.523827616	4.785134096	1.025682411	1.681819581	-7.800906846	1
3.611765847	3.131786526	3.249074359	2.264659816	-1.22125256	-1.284862727	0.832559283	-0.559414821	0.708658623	-2.066322975	0
1.016023759	1.872114642	0.860724774	-0.518978833	0.002986093	-0.914840118	1.325763092	-0.041282535	1.069770365	-0.76537652	0
-0.318723534	-0.299833966	3.10703745	-0.912826769	-0.212082166	-5.042121813	0.540251165	-1.245917184	0.879014426	-4.767678724	1
3.022734988	0.698741334	0.686849142	1.821749224	-3.071835886	-1.569948071	1.288111869	-0.673552948	0.118440015	-5.300966931	0
-0.028081005	2.540393434	0.780733455	-0.64065793	2.406284784	1.022528171	3.149879963	1.470927631	3.284280787	0.292840712	1
-2.195050263	3.466785494	-2.291818604	-1.483417951	4.709014686	3.804279629	1.331262629	-2.271697574	0.880613696	6.574744437	1
-0.593674641	1.551163658	0.573373793	-2.18830715	2.305788517	-0.643827187	2.029103687	0.556888087	1.242317814	1.404274016	1
-3.80314648	-0.164027862	1.836762093	-2.858681132	0.193549279	-1.989278883	-2.590121177	0.132500768	2.61968576	0.317071716	0
-2.198335666	1.326039308	1.353865595	0.48073269	0.973297933	-0.914458705	-0.244329093	-3.068371987	2.636743836	-2.584765398	0
2.403010079	4.410769992	0.489348603	-0.082535254	-1.034124832	-0.664519471	-3.669264685	0.43729492	1.045052656	5.613580217	1
-0.025039398	-0.155583653	1.371189304	-2.274312574	-1.330380415	-1.558769665	2.544287031	1.481187657	1.179618865	-3.780897252	1
-0.25324776	0.556972854	0.328456607	1.007811414	-0.828732977	-0.914087375	1.42256148	-1.504550139	2.383915321	-5.226766905	0
2.439760546	-0.800911663	-0.294595806	1.626617094	2.515654519	-4.273953665	-1.544226136	1.167592005	-0.993817047	2.349718463	0
-2.093341957	1.05958362	-2.256633525	-3.24817717	-2.344263256	-3.925787499	-0.609271675	-2.090582335	3.683464066	-4.556755389	1
-2.347821047	-2.390518383	3.520122383	-1.924827579	1.523052025	-1.911762857	-0.071857496	4.309512222	2.155349782	-0.581239393	0
-2.216268463	0.346727632	0.20136949	-1.791932446	2.839853666	-1.572247254	2.246855107	-2.536590327	0.609508585	-1.275387327	1
-4.545382774	-0.927429916	2.792053849	-3.084762611	-0.453517347	0.868054093	-1.116633929	1.402831981	2.450110424	-0.462233699	0
-6.618016371	-0.676272414	2.229283187	-4.608150522	0.842839212	2.207776264	-1.673980892	0.674190849	2.280553498	2.347771126	0
-0.073511374	-0.143844708	-0.86864952	0.197251875	-2.383106225	-1.659923357	1.343868195	-2.984266071	0.578437651	-6.373304628	0
-2.979752602	0.561904732	0.890561781	0.207722032	0.750542341	1.097500409	1.571762161	-2.05048993	3.269107202	-4.062367177	0
-0.735410753	1.482364788	1.808592581	0.988861819	1.394352596	1.459224181	0.195315713	-1.092572261	0.977770451	0.697057039	1
2.481592755	1.606864618	0.422978868	-1.406301834	-0.43051511	-1.379929264	1.084693444	0.170194597	-1.868324229	1.57255809	0
0.706227617	2.124812499	-1.317049711	-0.475559896	0.322014491	1.243906312	-3.279930327	1.595519132	0.393037519	6.947190441	1
-0.734949209	1.665299445	0.274937909	-2.5521799	0.969018194	-2.430769153	-0.340979601	-1.202327278	0.501068988	1.528122295	1
-4.254741378	0.107638912	-0.099213526	-2.67115283	0.513931111	0.99890201	-0.886190723	-2.55221468	0.637030613	0.677219701	1
-1.500100699	0.522900894	-3.064574532	-1.75883184	-0.581078271	-0.805458428	-0.329103589	-0.211990491	2.739323744	-0.964863824	1
-4.556203201	-1.58856942	1.715314017	-2.55634672	0.825052393	-1.036382654	-1.711149198	0.650320394	2.335605683	-0.402358489	0
0.21425103	-0.651489676	-0.061439819	-0.945656136	-2.147402404	-0.458932001	3.41910778	-0.864221344	-0.085322485	-5.997681788	1
-2.643500796	-0.147254391	-0.465616804	-3.372524292	-0.426904399	-1.251973312	1.448156896	-0.644312312	1.852374203	-2.843805303	1
0.176801651	4.879055681	4.303526323	0.197507487	0.326543038	1.934277563	2.307372598	-2.233748491	2.194808515	-0.954914314	0
0.251260574	2.818733858	1.784156713	-0.604534341	-0.745989553	0.666291286	-0.596376618	1.692059343	3.068717412	1.121092988	1
-2.927645487	0.598669999	1.242886859	-0.880567102	3.653769378	-2.261067893	-0.322903662	-4.915056048	-0.509685825	0.620436385	1
-2.01439273	-0.711638553	1.475077852	-2.681305187	-0.868782839	-3.35299195	0.927153099	-0.390695155	1.868820652	-4.646392304	1
-1.067378402	-0.247439942	-2.108732194	-0.210823192	-0.284063037	-2.414905784	-0.69749977	-2.010007499	1.57203311	-2.682717193	1
-1.949954661	0.627692411	-2.062201468	-0.76928631	2.384154213	0.066142536	0.355292586	-2.954131234	0.181323459	1.190613141	1
5.019484292	0.01648952	1.221873557	2.909966234	1.992386889	-3.173097072	-4.989307618	4.449939074	-2.434155303	8.627015712	0
1.457741205	1.417358495	0.201493083	0.846376737	-0.498601066	-1.14328565	-4.097227827	-0.097282198	-0.698060993	4.359335614	1
-2.056654813	0.4149193	-0.483424666	-2.379145907	0.332955898	-1.969985818	1.65551934	-1.566506861	2.073010165	-3.241357328	1
-1.697860875	1.861450793	0.196000927	-0.417017823	1.983831675	2.149785846	2.125238874	-0.420589836	2.809769309	-0.084531234	1
0.704893734	0.285146617	2.004448343	-0.085175085	-0.963398668	-0.957882908	1.765273017	-0.138824419	0.244961084	-3.351007799	1
-1.802924496	-0.414385632	1.719679498	-0.866354764	0.933258429	1.976497882	-0.50388229	2.303036902	1.007990184	2.244007904	0
-3.053887446	0.577150715	-2.944856356	-1.994744218	1.559665979	-1.63503685	1.103417295	-3.183140615	2.611285852	-2.350184792	1
5.1052353	-1.228627572	1.01455709	4.288605	-5.532663695	-2.741465703	-0.351622306	-0.509959856	-1.86836963	-7.509714147	0
-0.548525818	1.623092077	1.090845349	0.646358678	-0.602094888	-0.633557608	2.113316608	-3.067430204	2.171570794	-5.453782535	0
-3.550073487	-1.045803978	-1.003874136	-0.858914315	0.282746659	-1.458517727	0.096792607	-4.449080661	0.79393967	-4.219193223	0
-1.904494084	-0.223068828	1.750764199	-0.558426967	2.550911718	-2.178748519	-5.161332381	1.649778047	1.171524632	5.981853172	0
3.358445044	1.765342937	0.470828627	0.429214946	-0.693076788	-3.854307417	-1.176838631	0.555811368	0.001993125	0.698363369	0
-1.708478542	-0.004278259	-1.946906464	-0.549851555	1.889122056	0.268776707	-2.323423445	0.953516923	1.606451899	3.963123448	1
-1.473088916	-1.287733579	2.192775855	-1.239862865	-1.773138751	-2.844997239	0.654125838	0.852684808	2.622366776	-6.073683688	0
0.095597956	0.734845821	2.299980252	-0.776984913	-1.203255684	-3.502815852	-1.644733694	-1.262794317	0.282318888	-1.489089353	1
-4.774867337	-0.780313615	2.47341578	-2.602356234	0.462701506	-2.257727067	-1.432921468	0.218861259	4.17159033	-2.618187947	0
-4.601249542	-2.255544029	2.545644189	-2.50511934	1.081431083	1.140946119	1.827270215	2.161392445	2.705139988	-2.815741981	0
0.48276186	3.575169318	-1.816769453	-0.405075146	0.546925119	-1.669657847	-0.325215431	-3.037874419	1.890869986	0.583860567	1
-0.412193283	-0.218910489	3.1461356	-0.163037504	-0.921715047	-0.982863407	-1.634328165	2.765408976	2.075977553	-0.484893828	0
2.021205011	4.014118301	3.340763575	0.046009777	-0.04848964	1.109193791	3.284898481	0.284029662	1.719159053	-1.045190222	0
0.223378464	3.283236024	-2.426452015	-1.075002663	0.100888441	1.332859795	0.605521041	0.072220656	2.80200895	1.820078718	1
-0.202172154	1.195375759	1.219918732	-0.435019121	-0.340270215	-2.800896551	-3.897839603	0.091833866	1.393189052	2.174634692	0
-1.632537769	-0.234203954	-1.778019481	-0.838684376	-0.086647126	-2.450312132	-0.836679149	-2.050537078	1.571650471	-2.244006811	1
3.248607828	-0.330812938	-1.102903551	0.377495548	-1.88823374	-3.724480286	-0.054302399	-0.947776317	-2.408582645	-1.913009594	0
2.521237561	1.67634479	1.421790199	1.379138232	-1.193891856	0.643679886	3.350114065	1.703945461	2.168966445	-3.949031426	0
2.506454927	1.689491637	0.68432615	-0.239728817	-5.034441327	-2.603321237	-2.629515898	-0.694266912	-0.168409047	-1.9084589	1
0.178233607	2.911249722	2.560271255	0.29081862	0.050868485	0.011411116	1.292624821	-1.007508344	2.499702566	-1.861951653	0
0.44211604	2.400731296	0.419915496	-0.730712367	-0.057464175	0.661058581	-0.485846374	-0.297180063	0.4647313	2.455305994	1
2.959068387	0.34106078	1.757715935	1.578607258	-3.519675654	-0.192024737	-4.150819069	2.15004568	-1.509287648	2.481573844	1
-4.420004372	-0.780922558	-0.047242454	-1.060667117	1.186009118	1.047523025	1.044394992	-1.719807827	2.785547679	-3.120511718	0
3.154768015	-0.246273277	-0.919718172	1.152695566	-2.94364392	-3.507791207	-0.331622193	-1.936280356	-2.076883308	-3.673229576	0
1.472216078	3.175887623	-2.392521218	-1.356622937	-2.795753279	-3.68015142	-2.298627121	-3.266804249	0.760329132	-0.456177084	1
-1.00920181	1.175997832	4.370447689	3.831346097	-1.160221319	1.388609659	0.376377302	-2.043259912	3.666124162	-6.519509123	0
-1.912663948	-0.332771385	1.487574573	-1.50677391	0.122574689	-4.365208081	-3.501723389	-0.073886662	1.947262798	0.031177227	0
-5.709728803	-2.954114361	3.780459983	-3.309360756	1.198858013	-1.836336816	-0.750025171	2.600377765	3.62542491	-2.520006152	0
-1.698124681	1.505702232	0.140538866	-3.038002214	-1.817397489	-2.374948869	-2.75158998	0.939470132	3.495112646	0.317626867	1
2.705881851	2.298331645	2.80039257	3.514178459	-1.149448647	-1.103688386	1.160839632	-1.818122611	1.464692594	-4.76219352	0
-0.136856685	1.669445937	-2.087176122	-0.74996057	-0.838416393	-0.013325371	3.032874792	-3.787601596	0.547367617	-4.112389377	1
-2.378885924	0.174011521	-1.685826578	-1.730318997	1.920055409	-0.975643729	-5.251644717	2.362839345	2.389021949	7.062350128	1
-1.575247439	0.8619829	-2.249755873	-2.296338336	-2.508240089	-3.850911642	1.784617175	-4.26908954	2.726620534	-8.062316815	1
-3.209538503	2.320936751	-3.838542939	-5.412282514	-2.798040704	-4.038950975	1.031274762	-2.18648508	6.271498599	-6.318739499	1
2.442452529	-0.320123935	0.058276296	1.497861715	-2.425741297	-1.497975512	0.927324681	0.233775373	-0.04048122	-4.309544169	0
-1.332175148	-2.272433443	3.393260192	-0.631558839	0.7591511	-1.101160205	-0.286736886	3.909078455	1.379298499	-0.746311759	0
-2.154038841	1.116701629	1.012381059	-0.580507259	0.978094867	0.595454244	0.495357649	-0.800953847	2.628391331	-0.967715558	0
-5.2196962	-1.50436028	0.825431703	0.692714427	-0.214474738	1.698385391	-0.160380413	-4.81993256	1.57593685	-5.537361058	0
0.429747546	2.229352471	1.297961888	-0.56265916	0.535718181	-0.382637867	1.566669959	-0.221667294	1.623567241	-0.628186118	0
0.81006656	1.54174311	-1.804683872	0.081247224	-0.555022156	-1.456703254	-2.023991582	-1.77381639	0.028764826	1.501852119	1
-0.337562827	-0.754914019	-0.168853152	-0.772147088	-1.39450984	-2.704494848	-2.74401574	-2.158985332	-1.864655268	0.049467765	0
-1.419494738	-1.170317367	-3.076892447	-0.732680575	-1.631381588	-2.787993567	2.864378648	-5.765103096	-0.174654353	-8.748295196	1
-5.325031027	-2.063684886	0.938233111	-1.484446104	1.003912843	1.431879912	1.592676189	-0.44702355	3.099123162	-4.343319383	0
-0.59092743	-1.762435289	0.490106354	1.101725132	0.950199021	1.66442652	2.116432218	1.580857669	0.566587184	-2.082404051	0
-2.647525894	-0.250486556	1.288882142	0.631908861	1.744586552	2.732306848	1.435136419	-3.041322888	-0.545708379	-0.99567655	1
0.04640421	3.309502976	3.398706896	0.899767269	0.047090688	0.933993875	1.954267961	-1.334618411	2.955505683	-2.773346794	0
-2.368597558	-0.992631305	3.002331273	-1.493630029	-2.99004118	-1.710953461	0.682741448	0.72202792	3.588177519	-7.452651773	0
-3.434005586	1.254500995	0.680709344	-1.320462642	2.009942702	0.2776528	1.202628615	-3.326371695	1.992576708	-1.420093038	0
0.418882496	1.214221505	-0.526648778	0.078477599	0.014108276	1.446966473	0.017996974	-1.126692854	-0.931581009	1.779296163	1
-6.754625885	-0.331076544	2.056682329	-3.603906441	2.142701969	0.635176401	-2.590651766	0.158048863	3.682832823	2.310107751	0
-0.481139125	2.454777938	-3.952008411	-1.859830294	-1.41582368	-1.308770888	3.535712912	-4.840855435	1.973145981	-5.81216101	1
-2.958634949	-0.810836259	0.851001991	-1.673578087	2.077849686	0.007030476	-1.345521607	0.915339881	1.028768452	2.57536364	0
-1.305796004	0.691651127	-0.239835255	-4.974669754	-2.009442905	-0.208267994	2.298661043	4.10958043	3.654605453	-1.789536298	1
-1.924645304	2.07522189	-0.484961429	-0.80740419	-1.22357398	1.773690414	-2.892965068	-2.143613198	1.126191347	2.325109058	0
2.524462217	2.176375455	0.030365175	-0.473961915	0.3820215	-2.144055026	1.993536647	-1.073330974	-0.651714735	-0.32791336	0
0.509914295	1.177586393	3.344683604	0.251786987	1.427701922	-2.886267698	1.492651267	0.361488695	2.196331153	-2.550105149	1
1.064948009	-2.783256063	-1.151934076	-1.417573858	0.744365941	-2.403708004	0.947223363	1.421504372	-3.335163051	0.717337675	0
-0.594448038	-2.371726503	1.80903378	-0.683182221	1.274335255	-2.984688228	-0.502662535	2.824458782	0.499861312	-0.465064239	0
0.067226365	1.194286638	1.518155548	-0.403649002	0.604486195	-1.169731484	0.112320445	-1.126500488	0.034880935	0.133631103	1
-1.39305794	0.081325122	1.671397393	-1.549987024	2.5074017	-1.416206023	-5.474999012	2.908081951	0.176647361	8.784513752	0
-1.094501381	-0.573018708	1.918100097	-1.10227369	2.256330227	-0.925191048	-1.384211196	2.872984158	0.865665414	3.530962815	0
-0.609941139	0.950868435	-1.107778032	-0.815870263	0.974210507	-0.828919462	2.943723765	-1.23796457	2.046868085	-3.156653307	0
0.521450801	0.684637972	2.20106243	-0.927575581	-1.107271095	-3.201755855	-0.155234479	-0.097766855	0.880817976	-2.385041896	1
-2.850336194	1.449319797	-0.729099756	-1.815950853	2.348501092	0.777221795	3.348381518	-2.161683928	2.75458158	-2.095982779	0
-3.330711385	-2.148697309	1.549836154	-2.441741001	2.879560367	-0.999061589	-0.563605005	2.697624849	1.216582113	2.0669278	0
-2.945655937	0.486301848	2.269368442	1.757722183	-0.484277242	2.080644195	1.83362512	-1.894468704	4.459229385	-6.886557456	0
-0.220445991	1.581036368	-1.306220601	-0.593037308	-0.758353718	0.066233394	2.436842346	-2.646031958	1.160033175	-3.550323306	1
-2.037291212	-1.05140011	0.011880782	-1.864357206	1.002198739	0.187796079	3.631030037	-1.335946321	-0.127515719	-3.411138872	1
-2.210890663	-2.364948387	0.331806625	-1.574294943	0.87487528	-0.384194235	3.138379598	1.009607474	1.072268718	-4.143072975	0
-2.139738135	-3.066330607	2.943121375	-2.572556579	2.295129705	-3.360409304	-1.628678552	4.454023127	0.535709639	2.171817937	0
-1.699100046	1.546514823	0.403365058	-3.066623138	-1.963039716	-1.560282936	-2.21084236	1.695593376	3.865934326	0.156288158	1
1.512946099	-0.477596194	0.90477019	1.14034968	-2.137103759	-0.253762928	-2.846224792	0.145402749	-2.180501932	1.382174046	1
4.741951319	0.827029927	-0.078762385	0.399674271	-2.625899365	-3.429578679	-0.127417346	1.472318818	-1.402461912	-0.872642915	0
0.369454894	0.149692206	0.524475056	0.801931672	-0.14627366	0.446439487	-2.619417399	1.438828449	0.136131558	2.987533605	1
-0.040673782	0.241249404	0.278008862	1.089662178	1.470712266	1.149203936	2.819495355	-3.474612502	-1.913455018	-1.794800226	1
-2.508976195	-1.194372951	2.423331255	-0.649766282	0.378276869	-1.100837279	-3.33909906	1.700248796	1.738261706	1.297967584	0
2.92834632	0.041570365	0.808707059	1.830541587	0.704444305	-2.787322362	-0.988641061	2.109219267	0.029004458	0.964078695	0
